Model,postcode,date,Price Category,Value
Prophet,CO10 9QZ,21/09/2024,Express 2,85.38
Prophet,CO10 9QZ,21/09/2024,Emergency,90.96
Prophet,KY13 0QQ,21/09/2024,Standard,62.28
Prophet,KY13 0QQ,21/09/2024,Express 5,65.29
Prophet,KY13 0QQ,21/09/2024,Express 3,66.92
Prophet,KY13 0QQ,21/09/2024,Express 2,69.43
Prophet,KY13 0QQ,21/09/2024,Emergency,79.23
Prophet,NE19 1TR,21/09/2024,Standard,57.3
Prophet,NE19 1TR,21/09/2024,Express 5,57.37
Prophet,NE19 1TR,21/09/2024,Express 3,59.06
Prophet,NE19 1TR,21/09/2024,Express 2,61.56
Prophet,NE19 1TR,21/09/2024,Emergency,82.36
Prophet,WR15 8TH,21/09/2024,Standard,55.94
Prophet,WR15 8TH,21/09/2024,Express 5,55.63
Prophet,WR15 8TH,21/09/2024,Express 3,88.96
Prophet,WR15 8TH,21/09/2024,Express 2,88.4
Prophet,WR15 8TH,21/09/2024,Emergency,89.46
Prophet,AB12 5YB,21/09/2024,Standard,66.54
Prophet,AB12 5YB,21/09/2024,Express 5,66.56
Prophet,AB12 5YB,21/09/2024,Express 3,70.76
Prophet,AB12 5YB,21/09/2024,Express 2,91.13
Prophet,AB12 5YB,21/09/2024,Emergency,91.01
Prophet,FK3 9UT,21/09/2024,Standard,61.94
Prophet,FK3 9UT,21/09/2024,Express 5,64.7
Prophet,FK3 9UT,21/09/2024,Express 3,66.88
Prophet,FK3 9UT,21/09/2024,Express 2,68.74
Prophet,FK3 9UT,21/09/2024,Emergency,73.6
Prophet,LN13 9RB,21/09/2024,Standard,90.95
Prophet,LN13 9RB,21/09/2024,Express 5,69.06
Prophet,LN13 9RB,21/09/2024,Express 3,76.57
Prophet,LN13 9RB,21/09/2024,Express 2,78.44
Prophet,LN13 9RB,21/09/2024,Emergency,91.15
Prophet,CH2 1LE,21/09/2024,Standard,54.5
Prophet,CH2 1LE,21/09/2024,Express 5,55.24
Prophet,CH2 1LE,21/09/2024,Express 3,55.23
Prophet,CH2 1LE,21/09/2024,Express 2,55.45
Prophet,CH2 1LE,21/09/2024,Emergency,58.91
Prophet,PE12 6BL,21/09/2024,Standard,55.08
Prophet,PE12 6BL,21/09/2024,Express 5,57.83
Prophet,PE12 6BL,21/09/2024,Express 3,61.32
Prophet,PE12 6BL,21/09/2024,Express 2,83.85
Prophet,PE12 6BL,21/09/2024,Emergency,84.1
Prophet,B95 5NN,21/09/2024,Standard,53.57
Prophet,B95 5NN,21/09/2024,Express 5,54.44
Prophet,B95 5NN,21/09/2024,Express 3,54.89
Prophet,B95 5NN,21/09/2024,Express 2,59.27
Prophet,B95 5NN,21/09/2024,Emergency,67.43
Prophet,HU2 0LL,21/09/2024,Standard,57.26
Prophet,HU2 0LL,21/09/2024,Express 5,57.14
Prophet,HU2 0LL,21/09/2024,Express 3,57.68
Prophet,HU2 0LL,21/09/2024,Express 2,58.77
Prophet,HU2 0LL,21/09/2024,Emergency,91.1
Prophet,CV2 1AA,21/09/2024,Standard,73.2
Prophet,CV2 1AA,21/09/2024,Express 5,64.03
Prophet,CV2 1AA,21/09/2024,Express 3,72.35
Prophet,CV2 1AA,21/09/2024,Express 2,71.82
Prophet,CV2 1AA,21/09/2024,Emergency,71.91
Prophet,AB35 5SQ,21/09/2024,Standard,73.03
Prophet,AB35 5SQ,21/09/2024,Express 5,74.9
Prophet,AB35 5SQ,21/09/2024,Express 3,82.33
Prophet,AB35 5SQ,21/09/2024,Express 2,91.32
Prophet,AB35 5SQ,21/09/2024,Emergency,91.19
Prophet,FK7 8HA,21/09/2024,Standard,67.63
Prophet,FK7 8HA,21/09/2024,Express 5,68.02
Prophet,FK7 8HA,21/09/2024,Express 3,71.63
Prophet,FK7 8HA,21/09/2024,Express 2,74.45
Prophet,FK7 8HA,21/09/2024,Emergency,78
Prophet,KY11 8GH,21/09/2024,Standard,62.01
Prophet,KY11 8GH,21/09/2024,Express 5,64.65
Prophet,KY11 8GH,21/09/2024,Express 3,66.52
Prophet,KY11 8GH,21/09/2024,Express 2,69.13
Prophet,KY11 8GH,21/09/2024,Emergency,79.42
Prophet,PH8 0HX,21/09/2024,Standard,66.97
Prophet,PH8 0HX,21/09/2024,Express 5,67.17
Prophet,PH8 0HX,21/09/2024,Express 3,66.95
Prophet,PH8 0HX,21/09/2024,Express 2,67.08
Prophet,PH8 0HX,21/09/2024,Emergency,66.86
Prophet,TF7 4QT,21/09/2024,Standard,56.02
Prophet,TF7 4QT,21/09/2024,Express 5,58.58
Prophet,TF7 4QT,21/09/2024,Express 3,59.02
Prophet,TF7 4QT,21/09/2024,Express 2,60.3
Prophet,TF7 4QT,21/09/2024,Emergency,63.1
Prophet,NR16 2FG,21/09/2024,Standard,55.56
Prophet,NR16 2FG,21/09/2024,Express 5,57.57
Prophet,NR16 2FG,21/09/2024,Express 3,62.77
Prophet,NR16 2FG,21/09/2024,Express 2,75.67
Prophet,NR16 2FG,21/09/2024,Emergency,80.63
Prophet,DN21 1GD,21/09/2024,Standard,59.49
Prophet,DN21 1GD,21/09/2024,Express 5,58.76
Prophet,DN21 1GD,21/09/2024,Express 3,71.62
Prophet,DN21 1GD,21/09/2024,Express 2,77.81
Prophet,DN21 1GD,21/09/2024,Emergency,90.65
Prophet,NE66 2BR,21/09/2024,Standard,62.99
Prophet,NE66 2BR,21/09/2024,Express 5,64.17
Prophet,NE66 2BR,21/09/2024,Express 3,65
Prophet,NE66 2BR,21/09/2024,Express 2,71.36
Prophet,NE66 2BR,21/09/2024,Emergency,81.55
Prophet,EH20 9PX,21/09/2024,Standard,60.76
Prophet,EH20 9PX,21/09/2024,Express 5,63.99
Prophet,EH20 9PX,21/09/2024,Express 3,64.9
Prophet,EH20 9PX,21/09/2024,Express 2,67.85
Prophet,EH20 9PX,21/09/2024,Emergency,78.69
Prophet,YO21 3SR,21/09/2024,Standard,52.97
Prophet,YO21 3SR,21/09/2024,Express 5,52.96
Prophet,YO21 3SR,21/09/2024,Express 3,53.43
Prophet,YO21 3SR,21/09/2024,Express 2,53.19
Prophet,YO21 3SR,21/09/2024,Emergency,75.97
Prophet,PE22 0RB,21/09/2024,Standard,56.99
Prophet,PE22 0RB,21/09/2024,Express 5,59.16
Prophet,PE22 0RB,21/09/2024,Express 3,61.06
Prophet,PE22 0RB,21/09/2024,Express 2,79.05
Prophet,PE22 0RB,21/09/2024,Emergency,79.61
Prophet,NR23 1AB,21/09/2024,Standard,57.98
Prophet,NR23 1AB,21/09/2024,Express 5,65.36
Prophet,NR23 1AB,21/09/2024,Express 3,70.28
Prophet,NR23 1AB,21/09/2024,Express 2,74.95
Prophet,NR23 1AB,21/09/2024,Emergency,82.11
Prophet,B461JQ,21/09/2024,Standard,50.41
Prophet,B461JQ,21/09/2024,Express 5,50.61
Prophet,B461JQ,21/09/2024,Express 3,53.66
Prophet,B461JQ,21/09/2024,Express 2,54.9
Prophet,B461JQ,21/09/2024,Emergency,61.59
Prophet,AB30 1XS,21/09/2024,Standard,72.61
Prophet,AB30 1XS,21/09/2024,Express 5,72.73
Prophet,AB30 1XS,21/09/2024,Express 3,75.67
Prophet,AB30 1XS,21/09/2024,Express 2,76.08
Prophet,AB30 1XS,21/09/2024,Emergency,82.05
Prophet,NR30 4AU,21/09/2024,Standard,55.56
Prophet,NR30 4AU,21/09/2024,Express 5,56.58
Prophet,NR30 4AU,21/09/2024,Express 3,58.4
Prophet,NR30 4AU,21/09/2024,Express 2,65.72
Prophet,NR30 4AU,21/09/2024,Emergency,82.01
Prophet,NE18 0AD,21/09/2024,Standard,50.68
Prophet,NE18 0AD,21/09/2024,Express 5,51.48
Prophet,NE18 0AD,21/09/2024,Express 3,54.63
Prophet,NE18 0AD,21/09/2024,Express 2,55.4
Prophet,NE18 0AD,21/09/2024,Emergency,82.19
Prophet,TF9 2QS,21/09/2024,Standard,56.18
Prophet,TF9 2QS,21/09/2024,Express 5,58.9
Prophet,TF9 2QS,21/09/2024,Express 3,59.9
Prophet,TF9 2QS,21/09/2024,Express 2,62.65
Prophet,TF9 2QS,21/09/2024,Emergency,65.73
Prophet,PE15 0BY,21/09/2024,Standard,56.53
Prophet,PE15 0BY,21/09/2024,Express 5,57.81
Prophet,PE15 0BY,21/09/2024,Express 3,61.11
Prophet,PE15 0BY,21/09/2024,Express 2,62.17
Prophet,PE15 0BY,21/09/2024,Emergency,66.64
Prophet,PE34 4PG,21/09/2024,Standard,55.43
Prophet,PE34 4PG,21/09/2024,Express 5,57.27
Prophet,PE34 4PG,21/09/2024,Express 3,61.39
Prophet,PE34 4PG,21/09/2024,Express 2,63.43
Prophet,PE34 4PG,21/09/2024,Emergency,65.06
Prophet,DD10 8DS,21/09/2024,Standard,83.32
Prophet,DD10 8DS,21/09/2024,Express 5,83.32
Prophet,DD10 8DS,21/09/2024,Express 3,82.47
Prophet,DD10 8DS,21/09/2024,Express 2,86.44
Prophet,DD10 8DS,21/09/2024,Emergency,88.5
Prophet,DD8 1SJ,21/09/2024,Standard,83.32
Prophet,DD8 1SJ,21/09/2024,Express 5,83.31
Prophet,DD8 1SJ,21/09/2024,Express 3,82.47
Prophet,DD8 1SJ,21/09/2024,Express 2,86.44
Prophet,DD8 1SJ,21/09/2024,Emergency,88.5
Prophet,NE71 6RJ,21/09/2024,Standard,62.87
Prophet,NE71 6RJ,21/09/2024,Express 5,62.78
Prophet,NE71 6RJ,21/09/2024,Express 3,66.68
Prophet,NE71 6RJ,21/09/2024,Express 2,67.48
Prophet,NE71 6RJ,21/09/2024,Emergency,70.5
Prophet,TD15 2TB,21/09/2024,Standard,59.61
Prophet,TD15 2TB,21/09/2024,Express 5,64.37
Prophet,TD15 2TB,21/09/2024,Express 3,60.39
Prophet,TD15 2TB,21/09/2024,Express 2,61.39
Prophet,TD15 2TB,21/09/2024,Emergency,62.89
Prophet,LS22 4JF,21/09/2024,Standard,52.6
Prophet,LS22 4JF,21/09/2024,Express 5,53.27
Prophet,LS22 4JF,21/09/2024,Express 3,54.81
Prophet,LS22 4JF,21/09/2024,Express 2,55.45
Prophet,LS22 4JF,21/09/2024,Emergency,77.38
Prophet,EH20 9PX,20/09/2024,Standard,60.79
Prophet,EH20 9PX,20/09/2024,Express 5,63.72
Prophet,EH20 9PX,20/09/2024,Express 3,64.94
Prophet,EH20 9PX,20/09/2024,Express 2,67.65
Prophet,EH20 9PX,20/09/2024,Emergency,78.82
Prophet,YO21 3SR,20/09/2024,Standard,52.94
Prophet,YO21 3SR,20/09/2024,Express 5,53.07
Prophet,YO21 3SR,20/09/2024,Express 3,53.41
Prophet,YO21 3SR,20/09/2024,Express 2,53.37
Prophet,YO21 3SR,20/09/2024,Emergency,75.95
Prophet,LE65 1BR,20/09/2024,Standard,51.5
Prophet,LE65 1BR,20/09/2024,Express 5,51.7
Prophet,LE65 1BR,20/09/2024,Express 3,52.59
Prophet,LE65 1BR,20/09/2024,Express 2,54.78
Prophet,LE65 1BR,20/09/2024,Emergency,69.2
Prophet,SY21 8SS,20/09/2024,Standard,56.26
Prophet,SY21 8SS,20/09/2024,Express 5,56.97
Prophet,SY21 8SS,20/09/2024,Express 3,59.11
Prophet,SY21 8SS,20/09/2024,Express 2,62.25
Prophet,SY21 8SS,20/09/2024,Emergency,63.36
Prophet,AB12 5YB,20/09/2024,Standard,66.54
Prophet,AB12 5YB,20/09/2024,Express 5,66.55
Prophet,AB12 5YB,20/09/2024,Express 3,70.75
Prophet,AB12 5YB,20/09/2024,Express 2,91.05
Prophet,AB12 5YB,20/09/2024,Emergency,91.08
Prophet,PE6 0QE,20/09/2024,Standard,56.68
Prophet,PE6 0QE,20/09/2024,Express 5,58.2
Prophet,PE6 0QE,20/09/2024,Express 3,61.44
Prophet,PE6 0QE,20/09/2024,Express 2,86.5
Prophet,PE6 0QE,20/09/2024,Emergency,89.73
Prophet,WR15 8TH,20/09/2024,Standard,55.95
Prophet,WR15 8TH,20/09/2024,Express 5,55.85
Prophet,WR15 8TH,20/09/2024,Express 3,88.96
Prophet,WR15 8TH,20/09/2024,Express 2,88.85
Prophet,WR15 8TH,20/09/2024,Emergency,88.56
Prophet,LE15 9AR,20/09/2024,Standard,59.21
Prophet,LE15 9AR,20/09/2024,Express 5,60.72
Prophet,LE15 9AR,20/09/2024,Express 3,62.49
Prophet,LE15 9AR,20/09/2024,Express 2,64.12
Prophet,LE15 9AR,20/09/2024,Emergency,66.34
Prophet,FK3 9UT,20/09/2024,Standard,61.96
Prophet,FK3 9UT,20/09/2024,Express 5,64.7
Prophet,FK3 9UT,20/09/2024,Express 3,66.88
Prophet,FK3 9UT,20/09/2024,Express 2,68.76
Prophet,FK3 9UT,20/09/2024,Emergency,73.62
Prophet,KY13 0QQ,20/09/2024,Standard,62.26
Prophet,KY13 0QQ,20/09/2024,Express 5,64.33
Prophet,KY13 0QQ,20/09/2024,Express 3,66.87
Prophet,KY13 0QQ,20/09/2024,Express 2,68.93
Prophet,KY13 0QQ,20/09/2024,Emergency,79.28
Prophet,PE22 0RB,20/09/2024,Standard,56.96
Prophet,PE22 0RB,20/09/2024,Express 5,59.28
Prophet,PE22 0RB,20/09/2024,Express 3,60.89
Prophet,PE22 0RB,20/09/2024,Express 2,79.03
Prophet,PE22 0RB,20/09/2024,Emergency,79.47
Prophet,CV47 2FE,20/09/2024,Standard,55.1
Prophet,CV47 2FE,20/09/2024,Express 5,55.09
Prophet,CV47 2FE,20/09/2024,Express 3,58.6
Prophet,CV47 2FE,20/09/2024,Express 2,62.27
Prophet,CV47 2FE,20/09/2024,Emergency,71.28
Prophet,LN13 9RB,20/09/2024,Standard,90.91
Prophet,LN13 9RB,20/09/2024,Express 5,68.99
Prophet,LN13 9RB,20/09/2024,Express 3,76.58
Prophet,LN13 9RB,20/09/2024,Express 2,78.23
Prophet,LN13 9RB,20/09/2024,Emergency,91.19
Prophet,KY3 9YE,20/09/2024,Standard,61.92
Prophet,KY3 9YE,20/09/2024,Express 5,64.46
Prophet,KY3 9YE,20/09/2024,Express 3,66.37
Prophet,KY3 9YE,20/09/2024,Express 2,68.92
Prophet,KY3 9YE,20/09/2024,Emergency,79.4
Prophet,NE19 1TR,20/09/2024,Standard,57.33
Prophet,NE19 1TR,20/09/2024,Express 5,57.37
Prophet,NE19 1TR,20/09/2024,Express 3,59.09
Prophet,NE19 1TR,20/09/2024,Express 2,61.95
Prophet,NE19 1TR,20/09/2024,Emergency,82.33
Prophet,PE33 9NP,20/09/2024,Standard,55.54
Prophet,PE33 9NP,20/09/2024,Express 5,57.51
Prophet,PE33 9NP,20/09/2024,Express 3,61.17
Prophet,PE33 9NP,20/09/2024,Express 2,64.6
Prophet,PE33 9NP,20/09/2024,Emergency,64.95
Prophet,NR23 1AB,20/09/2024,Standard,57.96
Prophet,NR23 1AB,20/09/2024,Express 5,65.83
Prophet,NR23 1AB,20/09/2024,Express 3,70.31
Prophet,NR23 1AB,20/09/2024,Express 2,74.91
Prophet,NR23 1AB,20/09/2024,Emergency,81.68
Prophet,TF9 2QS,20/09/2024,Standard,56.21
Prophet,TF9 2QS,20/09/2024,Express 5,58.67
Prophet,TF9 2QS,20/09/2024,Express 3,59.93
Prophet,TF9 2QS,20/09/2024,Express 2,62.22
Prophet,TF9 2QS,20/09/2024,Emergency,65.77
Prophet,NR16 2FG,20/09/2024,Standard,55.55
Prophet,NR16 2FG,20/09/2024,Express 5,57.7
Prophet,NR16 2FG,20/09/2024,Express 3,62.9
Prophet,NR16 2FG,20/09/2024,Express 2,74.97
Prophet,NR16 2FG,20/09/2024,Emergency,80.41
Prophet,LL13 0YT,20/09/2024,Standard,50.62
Prophet,LL13 0YT,20/09/2024,Express 5,53.17
Prophet,LL13 0YT,20/09/2024,Express 3,54.65
Prophet,LL13 0YT,20/09/2024,Express 2,54.2
Prophet,LL13 0YT,20/09/2024,Emergency,56.63
Prophet,CH2 1LE,20/09/2024,Standard,54.54
Prophet,CH2 1LE,20/09/2024,Express 5,55.61
Prophet,CH2 1LE,20/09/2024,Express 3,55.25
Prophet,CH2 1LE,20/09/2024,Express 2,55.79
Prophet,CH2 1LE,20/09/2024,Emergency,59.02
Prophet,DN21 1GD,20/09/2024,Standard,59.61
Prophet,DN21 1GD,20/09/2024,Express 5,59.35
Prophet,DN21 1GD,20/09/2024,Express 3,71.69
Prophet,DN21 1GD,20/09/2024,Express 2,77.91
Prophet,DN21 1GD,20/09/2024,Emergency,90.76
Prophet,NE66 2BR,20/09/2024,Standard,63.06
Prophet,NE66 2BR,20/09/2024,Express 5,64.09
Prophet,NE66 2BR,20/09/2024,Express 3,65.01
Prophet,NE66 2BR,20/09/2024,Express 2,72.49
Prophet,NE66 2BR,20/09/2024,Emergency,81.52
Prophet,HU2 0LL,20/09/2024,Standard,57.23
Prophet,HU2 0LL,20/09/2024,Express 5,57.25
Prophet,HU2 0LL,20/09/2024,Express 3,57.7
Prophet,HU2 0LL,20/09/2024,Express 2,58.65
Prophet,HU2 0LL,20/09/2024,Emergency,91.05
Prophet,AB30 1XS,20/09/2024,Standard,72.65
Prophet,AB30 1XS,20/09/2024,Express 5,72.75
Prophet,AB30 1XS,20/09/2024,Express 3,75.68
Prophet,AB30 1XS,20/09/2024,Express 2,76.04
Prophet,AB30 1XS,20/09/2024,Emergency,82.05
Prophet,NG34 9JN,20/09/2024,Standard,58.41
Prophet,NG34 9JN,20/09/2024,Express 5,64.81
Prophet,NG34 9JN,20/09/2024,Express 3,69.74
Prophet,NG34 9JN,20/09/2024,Express 2,73.98
Prophet,NG34 9JN,20/09/2024,Emergency,79.11
Prophet,FK7 8HA,20/09/2024,Standard,67.65
Prophet,FK7 8HA,20/09/2024,Express 5,67.72
Prophet,FK7 8HA,20/09/2024,Express 3,71.65
Prophet,FK7 8HA,20/09/2024,Express 2,74.39
Prophet,FK7 8HA,20/09/2024,Emergency,78.03
Prophet,PE15 0BY,20/09/2024,Standard,56.52
Prophet,PE15 0BY,20/09/2024,Express 5,57.9
Prophet,PE15 0BY,20/09/2024,Express 3,61.21
Prophet,PE15 0BY,20/09/2024,Express 2,62.33
Prophet,PE15 0BY,20/09/2024,Emergency,66.59
Prophet,CO10 9QZ,20/09/2024,Standard,56.25
Prophet,CO10 9QZ,20/09/2024,Express 5,66.05
Prophet,CO10 9QZ,20/09/2024,Express 3,71.25
Prophet,CO10 9QZ,20/09/2024,Express 2,84.42
Prophet,CO10 9QZ,20/09/2024,Emergency,90.72
Prophet,NE18 0AD,20/09/2024,Standard,50.68
Prophet,NE18 0AD,20/09/2024,Express 5,51.53
Prophet,NE18 0AD,20/09/2024,Express 3,54.66
Prophet,NE18 0AD,20/09/2024,Express 2,55.65
Prophet,NE18 0AD,20/09/2024,Emergency,82.2
Prophet,YO17 6YB,20/09/2024,Standard,56.2
Prophet,YO17 6YB,20/09/2024,Express 5,56.11
Prophet,YO17 6YB,20/09/2024,Express 3,56.75
Prophet,YO17 6YB,20/09/2024,Express 2,57
Prophet,YO17 6YB,20/09/2024,Emergency,82.35
Prophet,TF7 4QT,20/09/2024,Standard,56.08
Prophet,TF7 4QT,20/09/2024,Express 5,58.54
Prophet,TF7 4QT,20/09/2024,Express 3,59.04
Prophet,TF7 4QT,20/09/2024,Express 2,59.83
Prophet,TF7 4QT,20/09/2024,Emergency,63.12
Prophet,NR30 4AU,20/09/2024,Standard,55.5
Prophet,NR30 4AU,20/09/2024,Express 5,56.61
Prophet,NR30 4AU,20/09/2024,Express 3,58.35
Prophet,NR30 4AU,20/09/2024,Express 2,65.65
Prophet,NR30 4AU,20/09/2024,Emergency,81.48
Prophet,B461JQ,20/09/2024,Standard,50.42
Prophet,B461JQ,20/09/2024,Express 5,50.83
Prophet,B461JQ,20/09/2024,Express 3,53.68
Prophet,B461JQ,20/09/2024,Express 2,55.08
Prophet,B461JQ,20/09/2024,Emergency,61.58
Prophet,NE61 1YD,20/09/2024,Standard,50.7
Prophet,NE61 1YD,20/09/2024,Express 5,51.49
Prophet,NE61 1YD,20/09/2024,Express 3,56.26
Prophet,NE61 1YD,20/09/2024,Express 2,56.67
Prophet,NE61 1YD,20/09/2024,Emergency,72.25
Prophet,CV2 1AA,20/09/2024,Standard,73.39
Prophet,CV2 1AA,20/09/2024,Express 5,64.16
Prophet,CV2 1AA,20/09/2024,Express 3,72.43
Prophet,CV2 1AA,20/09/2024,Express 2,72.31
Prophet,CV2 1AA,20/09/2024,Emergency,71.69
Prophet,PE34 4PG,20/09/2024,Standard,55.42
Prophet,PE34 4PG,20/09/2024,Express 5,57.45
Prophet,PE34 4PG,20/09/2024,Express 3,61.49
Prophet,PE34 4PG,20/09/2024,Express 2,63.64
Prophet,PE34 4PG,20/09/2024,Emergency,65
Prophet,B95 5NN,20/09/2024,Standard,53.54
Prophet,B95 5NN,20/09/2024,Express 5,54.47
Prophet,B95 5NN,20/09/2024,Express 3,54.73
Prophet,B95 5NN,20/09/2024,Express 2,58.92
Prophet,B95 5NN,20/09/2024,Emergency,67.46
Prophet,IP14 6QA,20/09/2024,Standard,56.71
Prophet,IP14 6QA,20/09/2024,Express 5,58.67
Prophet,IP14 6QA,20/09/2024,Express 3,60.47
Prophet,IP14 6QA,20/09/2024,Express 2,77.15
Prophet,IP14 6QA,20/09/2024,Emergency,79.65
Prophet,KY11 8GH,20/09/2024,Standard,61.96
Prophet,KY11 8GH,20/09/2024,Express 5,64.43
Prophet,KY11 8GH,20/09/2024,Express 3,66.44
Prophet,KY11 8GH,20/09/2024,Express 2,68.94
Prophet,KY11 8GH,20/09/2024,Emergency,79.42
Prophet,AB35 5SQ,20/09/2024,Standard,73.06
Prophet,AB35 5SQ,20/09/2024,Express 5,75.28
Prophet,AB35 5SQ,20/09/2024,Express 3,82.26
Prophet,AB35 5SQ,20/09/2024,Express 2,90.59
Prophet,AB35 5SQ,20/09/2024,Emergency,91.18
Prophet,PE12 6BL,20/09/2024,Standard,55.04
Prophet,PE12 6BL,20/09/2024,Express 5,57.94
Prophet,PE12 6BL,20/09/2024,Express 3,61.46
Prophet,PE12 6BL,20/09/2024,Express 2,83.28
Prophet,PE12 6BL,20/09/2024,Emergency,84.28
Prophet,PH8 0HX,20/09/2024,Standard,66.97
Prophet,PH8 0HX,20/09/2024,Express 5,66.92
Prophet,PH8 0HX,20/09/2024,Express 3,66.94
Prophet,PH8 0HX,20/09/2024,Express 2,66.85
Prophet,PH8 0HX,20/09/2024,Emergency,66.87
Prophet,DD8 1SJ,20/09/2024,Standard,83.32
Prophet,DD8 1SJ,20/09/2024,Express 5,83.3
Prophet,DD8 1SJ,20/09/2024,Express 3,82.47
Prophet,DD8 1SJ,20/09/2024,Express 2,86.43
Prophet,DD8 1SJ,20/09/2024,Emergency,88.5
Prophet,DD10 8DS,20/09/2024,Standard,83.32
Prophet,DD10 8DS,20/09/2024,Express 5,83.31
Prophet,DD10 8DS,20/09/2024,Express 3,82.47
Prophet,DD10 8DS,20/09/2024,Express 2,86.43
Prophet,DD10 8DS,20/09/2024,Emergency,88.5
Prophet,NE71 6RJ,20/09/2024,Standard,62.86
Prophet,NE71 6RJ,20/09/2024,Express 5,62.88
Prophet,NE71 6RJ,20/09/2024,Express 3,66.75
Prophet,NE71 6RJ,20/09/2024,Express 2,67.48
Prophet,NE71 6RJ,20/09/2024,Emergency,70.5
Prophet,TD15 2TB,20/09/2024,Standard,59.57
Prophet,TD15 2TB,20/09/2024,Express 5,64.43
Prophet,TD15 2TB,20/09/2024,Express 3,60.39
Prophet,TD15 2TB,20/09/2024,Express 2,61.39
Prophet,TD15 2TB,20/09/2024,Emergency,62.89
Prophet,LS22 4JF,20/09/2024,Standard,52.55
Prophet,LS22 4JF,20/09/2024,Express 5,53.47
Prophet,LS22 4JF,20/09/2024,Express 3,54.77
Prophet,LS22 4JF,20/09/2024,Express 2,55.52
Prophet,LS22 4JF,20/09/2024,Emergency,77.38
Prophet,WR15 8TH,19/09/2024,Standard,55.95
Prophet,WR15 8TH,19/09/2024,Express 5,55.89
Prophet,WR15 8TH,19/09/2024,Express 3,88.93
Prophet,WR15 8TH,19/09/2024,Express 2,88.72
Prophet,WR15 8TH,19/09/2024,Emergency,87.87
Prophet,YO21 3SR,19/09/2024,Standard,51.52
Prophet,YO21 3SR,19/09/2024,Express 5,51.55
Prophet,YO21 3SR,19/09/2024,Express 3,52.08
Prophet,YO21 3SR,19/09/2024,Express 2,52.68
Prophet,YO21 3SR,19/09/2024,Emergency,75.94
Prophet,FK3 9UT,19/09/2024,Standard,61.97
Prophet,FK3 9UT,19/09/2024,Express 5,64.67
Prophet,FK3 9UT,19/09/2024,Express 3,66.85
Prophet,FK3 9UT,19/09/2024,Express 2,68.75
Prophet,FK3 9UT,19/09/2024,Emergency,73.6
Prophet,KY13 0QQ,19/09/2024,Standard,62.26
Prophet,KY13 0QQ,19/09/2024,Express 5,64.47
Prophet,KY13 0QQ,19/09/2024,Express 3,66.91
Prophet,KY13 0QQ,19/09/2024,Express 2,68.67
Prophet,KY13 0QQ,19/09/2024,Emergency,79.39
Prophet,NR23 1AB,19/09/2024,Standard,57.94
Prophet,NR23 1AB,19/09/2024,Express 5,66.3
Prophet,NR23 1AB,19/09/2024,Express 3,70.21
Prophet,NR23 1AB,19/09/2024,Express 2,74.73
Prophet,NR23 1AB,19/09/2024,Emergency,81.35
Prophet,NG34 9JN,19/09/2024,Standard,58.51
Prophet,NG34 9JN,19/09/2024,Express 5,59.9
Prophet,NG34 9JN,19/09/2024,Express 3,70.83
Prophet,NG34 9JN,19/09/2024,Express 2,77.93
Prophet,NG34 9JN,19/09/2024,Emergency,79.16
Prophet,B95 5NN,19/09/2024,Standard,53.49
Prophet,B95 5NN,19/09/2024,Express 5,54.26
Prophet,B95 5NN,19/09/2024,Express 3,54.61
Prophet,B95 5NN,19/09/2024,Express 2,58.75
Prophet,B95 5NN,19/09/2024,Emergency,67.48
Prophet,PE12 6BL,19/09/2024,Standard,55.03
Prophet,PE12 6BL,19/09/2024,Express 5,57.82
Prophet,PE12 6BL,19/09/2024,Express 3,61.51
Prophet,PE12 6BL,19/09/2024,Express 2,77.16
Prophet,PE12 6BL,19/09/2024,Emergency,83.72
Prophet,CH2 1LE,19/09/2024,Standard,54.52
Prophet,CH2 1LE,19/09/2024,Express 5,55.66
Prophet,CH2 1LE,19/09/2024,Express 3,55.22
Prophet,CH2 1LE,19/09/2024,Express 2,55.65
Prophet,CH2 1LE,19/09/2024,Emergency,59.15
Prophet,PH8 0HX,19/09/2024,Standard,66.97
Prophet,PH8 0HX,19/09/2024,Express 5,66.87
Prophet,PH8 0HX,19/09/2024,Express 3,66.97
Prophet,PH8 0HX,19/09/2024,Express 2,66.79
Prophet,PH8 0HX,19/09/2024,Emergency,66.88
Prophet,PE15 0BY,19/09/2024,Standard,56.52
Prophet,PE15 0BY,19/09/2024,Express 5,57.83
Prophet,PE15 0BY,19/09/2024,Express 3,61.28
Prophet,PE15 0BY,19/09/2024,Express 2,62.4
Prophet,PE15 0BY,19/09/2024,Emergency,66.6
Prophet,HU2 0LL,19/09/2024,Standard,57.77
Prophet,HU2 0LL,19/09/2024,Express 5,57.96
Prophet,HU2 0LL,19/09/2024,Express 3,58.28
Prophet,HU2 0LL,19/09/2024,Express 2,59.39
Prophet,HU2 0LL,19/09/2024,Emergency,91.15
Prophet,KY11 8GH,19/09/2024,Standard,61.99
Prophet,KY11 8GH,19/09/2024,Express 5,64.13
Prophet,KY11 8GH,19/09/2024,Express 3,66.36
Prophet,KY11 8GH,19/09/2024,Express 2,68.66
Prophet,KY11 8GH,19/09/2024,Emergency,79.51
Prophet,PE33 9NP,19/09/2024,Standard,55.44
Prophet,PE33 9NP,19/09/2024,Express 5,57.48
Prophet,PE33 9NP,19/09/2024,Express 3,61.15
